title,price,cluster,min_distance_to_true,is_suspicious
"Всеобщая история 7 класс.. История Нового времени. Конец XV-XVII века. Учебник к новому ФП | Ванюшкина Любовь Максимовна, Баранов П.",1255.0,1,0.0,False
"Физика 10 класс. Базовый и углублённый уровни. Учебник | Буховцев Борис Борисович, Мякишев Геннадий Яковлевич",1267.0,1,0.0,False
"Учимся писать сочинения и изложения 4 класс. Подсказки и алгоритмы | Бойкина Марина Викторовна, Бубнова Инна Анатольевна",267.0,1,1.3486991e-06,True
"Обществознание 9 класс. (Сферы). Учебник | Котова Ольга Алексеевна, Лискова Татьяна Евгеньевна",687.0,1,1.3486991e-06,True
Математика 2 класс. Углубленный уровень. Учебное пособие-тетрадь. Комплект в 3-х частях,1482.0,1,0.0,False
"Литература 5 класс. Учебник к новому ФП. Комплект в 2-х частях. ФГОС | Коровина Вера Яновна, Коровин Валентин Иванович",1946.0,1,0.0,False
"Математика 2 класс. Учебник. Часть 2. УМК Школа России. ФГОС | Моро Мария Игнатьевна, Бельтюкова Галина Васильевна",763.0,1,0.0,False
Атлас по Истории России 6 класс. С древнейших времен до XVI века. ИКС. ФГОС | Приваловский Алексей Никитич,334.0,1,9.536743e-07,True
"Обществознание 8 класс. Учебник. | Боголюбов Леонид Наумович, Лазебникова Анна Юрьевна",1062.0,1,0.0,False
Математика 3 класс. Самостоятельные и контрольные работы. Углубленный уровень. Комплект из 2-х частей,664.0,1,9.536743e-07,True
"Химия 8 класс. Рабочая тетрадь (к новому ФП). УМК ""Химия Габриеляна О.С."". ФГОС | Габриелян Олег Сергеевич, Остроумов Игорь Геннадиевич",406.0,1,0.0,False
"Английский язык 4 класс. Reader. Книга для чтения. Углубленный уровень. ФГОС | Верещагина Ирина Николаевна, Афанасьева Ольга Васильевна",476.0,1,0.0,False
Технология 2 класс. Рабочая тетрадь к новому ФП. ФГОС | Лутцева Елена Андреевна,434.0,1,0.0,False
Игровые упражнения по развитию произвольного внимания у детей 3-4 лет | Колесникова Елена Владимировна,250.0,1,1.3486991e-06,True
